code,positive,seed,n,k,status,left,right,error
15q_optimal,True,94,15,3,success,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000000111111101/000000111111101010000100001111/001000010011110000000101111111/000000101111111001000111100001/000100010101000000000100111110/000000100111110000100110010110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000000111001110/000000111001110000001100000011,stb:100101010101000101011010110001/111101111101011001001001001000/000111001100001101110010110001/010101101001101111001011011000/101010011110001101100100001010/100110000000010100011010110000/110100011000100101101000110000/010000111110000101000010011001/001001001111000001011000011001/101101010011001011111110100000/101000000110000111110000111101/101110000001010110101000000000,
15q_optimal,False,89,15,3,success,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000000111111101/000000111111101010000100001111/001000010011110000000101111111/000000101111111001000111100001/000100010101000000000100111110/000000100111110000100110010110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000000111001110/000000111001110000001100000011,stb:100000000111010100000011101001/000000011111001100000011010011/010000011110010000000111111101/000000111101101010000100011111/001000010011110000000101111111/000000101101111001000111110001/000100010111000000000100101110/000000100111110000100110010110/000010001010100000000010011111/000000010001111000010011011011/000001011001101000000111001110/000000111001110000001100000011,
15q_optimal,False,773,15,3,success,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000000111111101/000000111111101010000100001111/001000010011110000000101111111/000000101111111001000111100001/000100010101000000000100111110/000000100111110000100110010110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000000111001110/000000111001110000001100000011,stb:100000000101010000000011011011/000000011111001100000011010001/010000011110010000000111011111/000000111111101010000100001101/001000010011110000000101011111/000000101111111001000111000011/000100010101000000000100111100/000000100111110000100110110100/000010001010100000000010011111/000000010011111000010011101011/000001011001101000000111001110/000000111001110000001100100011,
15q_optimal,False,654,15,3,success,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000000111111101/000000111111101010000100001111/001000010011110000000101111111/000000101111111001000111100001/000100010101000000000100111110/000000100111110000100110010110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000000111001110/000000111001110000001100000011,stb:100000000101010000000011011001/000000011111001100000011110011/010000011110010000000111011101/000000111111101010000100101111/001000010011110000000101111111/000000101111111001000111000001/000100010101000000000100011110/000000100111110000100110110110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000000111001110/000000111001110000001100000011,
15q_optimal,False,438,15,3,success,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000000111111101/000000111111101010000100001111/001000010011110000000101111111/000000101111111001000111100001/000100010101000000000100111110/000000100111110000100110010110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000000111001110/000000111001110000001100000011,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000000111111101/000000111111101010100100001111/001000010011110000000101111111/000000101111111001000111100001/010100010101000000000100111110/000000100111110000100110010110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000000111001110/000000111001110000001100000011,
15q_optimal,False,433,15,3,success,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000000111111101/000000111111101010000100001111/001000010011110000000101111111/000000101111111001000111100001/000100010101000000000100111110/000000100111110000100110010110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000000111001110/000000111001110000001100000011,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000000111111101/000000111111101010000100001111/001000010011110000000101111111/000000101111111001000111100001/000000010101000000100100111110/000100100111110000000110010110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000001111001110/000000111001110000001100000011,
15q_optimal,False,858,15,3,success,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000000111111101/000000111111101010000100001111/001000010011110000000101111111/000000101111111001000111100001/000100010101000000000100111110/000000100111110000100110010110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000000111001110/000000111001110000001100000011,stb:100000000101010000001011111001/000000011111001100001011010011/010000011110010000001111111101/000000111111101010000100001111/001000010011110001000101111111/000000101111111001001111100001/000100010101000000000100111110/000000100111110000101110010110/000010001010100000001010011111/000000010011111000011011001011/000001001001101000001111001110/000000111001110000001100000011,
15q_optimal,False,85,15,3,success,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000000111111101/000000111111101010000100001111/001000010011110000000101111111/000000101111111001000111100001/000100010101000000000100111110/000000100111110000100110010110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000000111001110/000000111001110000001100000011,stb:100000000101010000000011111001/000000011110001100000011011011/010000011111010000000111110101/000000111111101010000100001111/001000010011110000000101111111/000000101110111001000111101001/000100010101000000000100111110/000000100110110000100110011110/000010001011100000000010010111/000000010011111000010011001011/000001011001101000000111001110/000000111000110000001100001011,
15q_optimal,False,697,15,3,success,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000000111111101/000000111111101010000100001111/001000010011110000000101111111/000000101111111001000111100001/000100010101000000000100111110/000000100111110000100110010110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000000111001110/000000111001110000001100000011,stb:100000000101010100000011110001/000000011111001000000011010011/010000011110010000100111111101/000000111111101110000100001111/001000010011110100000101111111/000000101111111101000111100001/000100010101000110000100111110/000000100111110100100110010110/000010001010100000000010011111/000000010011111100010011001011/000001011001101100000111001110/000000111001110100001100000011,
15q_optimal,False,201,15,3,success,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000000111111101/000000111111101010000100001111/001000010011110000000101111111/000000101111111001000111100001/000100010101000000000100111110/000000100111110000100110010110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000000111001110/000000111001110000001100000011,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000010111111101/000000111111101010010100001111/001000010011110000010101111111/000000101111111001010111100001/000100010101000000010100111110/000000100111110000110110010110/000010101010100000000010011111/000000010011111000010011001011/000001011001101000010111001110/000000111001110000011100000011,
15q_optimal,False,94,15,3,success,stb:100000000101010000000011111001/000000011111001100000011010011/010000011110010000000111111101/000000111111101010000100001111/001000010011110000000101111111/000000101111111001000111100001/000100010101000000000100111110/000000100111110000100110010110/000010001010100000000010011111/000000010011111000010011001011/000001011001101000000111001110/000000111001110000001100000011,stb:100000000101010000000011101001/000000011111001100000011100011/010000011110010000000111001001/000000111111101000000100111111/001000010011110010000101011111/000000101111111011000111010001/000100010101000000000100101110/000000100111110010100110100110/000010001010100010000010111111/000000010011111010010011101011/000001011001101010000111001110/000000111001110010001100000011,
tetrahedral,True,89,15,1,success,css:111111110000000/011011001101100/001101100111010/000011110001111|111100000000000/011011000000000/001101100000000/000011110000000/010010001000100/001001000101000/001100000110000/000011000001100/000001100001010/000000110000011,css:011100010100111/110101001001011/100110010011110/001010101001111|010100001001000/101100100111001/010110000001101/100110101111011/101011000110011/000010110100000/100010000011000/001110000010101/101000000010001/111000001111100,
tetrahedral,True,773,15,1,success,css:111111110000000/011011001101100/001101100111010/000011110001111|111100000000000/011011000000000/001101100000000/000011110000000/010010001000100/001001000101000/001100000110000/000011000001100/000001100001010/000000110000011,css:110010010011110/111101001001010/100111100000111/000110011101011|001000000100110/000110000110110/110010010000000/001110110011111/100001100011010/100111100000111/000111000101111/101001100100010/011000010111110/100000111000000,
tetrahedral,True,654,15,1,success,css:111111110000000/011011001101100/001101100111010/000011110001111|111100000000000/011011000000000/001101100000000/000011110000000/010010001000100/001001000101000/001100000110000/000011000001100/000001100001010/000000110000011,css:100110011101010/001110011010101/111010110010010/101101110001001|001010001000001/011001101101010/001010100011001/000111010010111/001010111001000/001001111111101/001011011101010/000110000010001/001000000010101/101010100101000,
tetrahedral,True,438,15,1,success,css:111111110000000/011011001101100/001101100111010/000011110001111|111100000000000/011011000000000/001101100000000/000011110000000/010010001000100/001001000101000/001100000110000/000011000001100/000001100001010/000000110000011,css:111000110010110/100110010011101/100010101100111/001111010100110|100100100010011/010010000001010/111010110110000/000101001000001/111000101011100/010011110110001/011101000011011/100010101100111/101011100111000/110011110010010,
tetrahedral,True,433,15,1,success,css:111111110000000/011011001101100/001101100111010/000011110001111|111100000000000/011011000000000/001101100000000/000011110000000/010010001000100/001001000101000/001100000110000/000011000001100/000001100001010/000000110000011,css:101001011010011/100000111111100/010101110010110/001111111001000|000000010111000/000110000000011/101010110110100/111100111111101/111111101110101/011000101001111/000100011011010/110010110101100/101100011000111/111100110100001,
tetrahedral,True,858,15,1,success,css:111111110000000/011011001101100/001101100111010/000011110001111|111100000000000/011011000000000/001101100000000/000011110000000/010010001000100/001001000101000/001100000110000/000011000001100/000001100001010/000000110000011,css:011110001000111/000011100101111/101100100011101/000101111010011|010001101000110/100000110001011/101011110011011/000011100101111/000010000101100/100001000110000/011000010111011/000011100000100/001000010100001/001101011101100,
